Acc Id,Action,Amount
210,Deposit,6024.05
19,Deposit,9240.5
996,Deposit,9787.08
948,Deposit,7425.5
195,Withdraw,4233.42
916,Withdraw,6789.16
775,Withdraw,7722.2
857,Withdraw,7585.9
39,Withdraw,2333.29
335,Withdraw,7141.18
182,Withdraw,8519.91
660,Withdraw,7591.09
260,Withdraw,9365.21
331,Withdraw,8800.73
187,Deposit,2409.82
557,Withdraw,3790.08
827,Deposit,5698.51
302,Withdraw,9564.4
354,Withdraw,2970.81
603,Withdraw,8466.17
733,Withdraw,7418.34
24,Withdraw,687.52
181,Withdraw,6834.44
937,Deposit,3180.03
810,Withdraw,7263.6
634,Withdraw,2219.49
881,Deposit,8530.42
840,Withdraw,4299.96
173,Deposit,6478.68
281,Deposit,391.17
196,Deposit,1436.42
692,Deposit,4248.44
691,Withdraw,9133.88
301,Withdraw,243
139,Withdraw,5630.5
891,Withdraw,4010.5
249,Deposit,7129.47
394,Deposit,9359.73
454,Withdraw,7118.66
117,Withdraw,6954.77
899,Deposit,7091.46
8,Deposit,3103.15
702,Deposit,1980.12
414,Deposit,8610.12
265,Withdraw,9579.62
310,Withdraw,333.3
621,Withdraw,5716.41
415,Deposit,321.65
671,Withdraw,7760.5
157,Deposit,8712.2
433,Withdraw,8582.59
934,Deposit,6176.07
285,Withdraw,6903.61
159,Withdraw,1199.58
608,Withdraw,2971.3
808,Withdraw,4555.7
799,Deposit,8772.36
204,Withdraw,8324.74
416,Deposit,4845.49
525,Withdraw,5468.43
273,Deposit,8574.19
571,Withdraw,4713.22
892,Withdraw,9036.26
757,Deposit,1933.77
914,Withdraw,5737.65
710,Withdraw,4420.76
858,Withdraw,1175.74
139,Withdraw,522.24
584,Withdraw,3828.48
698,Withdraw,7692.85
831,Withdraw,2811.18
557,Withdraw,1239.6
998,Deposit,2231.39
103,Deposit,8071.71
528,Deposit,7398.48
616,Deposit,879.58
932,Deposit,7617.87
307,Withdraw,8391.51
99,Deposit,7717.13
245,Withdraw,4167.79
594,Withdraw,9971.36
644,Withdraw,3084.68
764,Withdraw,9318.2
447,Deposit,9706.53
374,Deposit,6135.05
780,Deposit,3423.39
869,Deposit,1683.19
697,Withdraw,2672.07
283,Deposit,5569.99
466,Withdraw,2565.53
607,Withdraw,7036.42
471,Deposit,9467.5
941,Withdraw,3138.3
352,Withdraw,7593.33
584,Withdraw,4702.23
58,Deposit,9110.98
302,Deposit,7128.84
206,Withdraw,7899.36
66,Deposit,4516.76
488,Withdraw,3052.38
452,Deposit,1474.21
805,Deposit,5461.72
98,Withdraw,7309.3
937,Withdraw,5699.12
190,Withdraw,8161.24
4,Withdraw,917.17
478,Withdraw,9214.38
635,Deposit,2821.95
639,Withdraw,4702.52
870,Deposit,3096.33
908,Withdraw,8486.13
20,Deposit,7296.01
184,Deposit,5016.71
861,Withdraw,4619.37
6,Deposit,2065.36
426,Deposit,1263.69
829,Withdraw,6286.47
221,Deposit,8591.67
488,Deposit,1929.84
848,Deposit,4878.99
194,Deposit,8007.4
544,Deposit,2046.1
526,Withdraw,8332.53
118,Deposit,4894.37
23,Deposit,2569.94
623,Withdraw,3498.16
984,Deposit,2151.73
132,Deposit,2352.75
982,Withdraw,408.32
569,Withdraw,1713.31
16,Deposit,3735.98
769,Withdraw,4820.94
733,Withdraw,6699.77
520,Deposit,2465.38
727,Withdraw,7213.56
912,Deposit,5931.3
599,Deposit,3381.92
803,Withdraw,799.42
116,Withdraw,9727.08
821,Deposit,9271.6
252,Deposit,1305.68
807,Withdraw,1910.85
508,Deposit,117.03
964,Withdraw,6164.07
201,Withdraw,5148.84
411,Deposit,5938.08
314,Withdraw,3740.57
660,Deposit,1504.28
962,Deposit,7115
633,Withdraw,7530.4
196,Withdraw,5967.28
780,Withdraw,2066.48
696,Withdraw,6856.99
122,Withdraw,1521.54
803,Withdraw,2298.34
648,Withdraw,5902.7
263,Withdraw,2237.81
62,Deposit,6243.43
111,Withdraw,8255.35
90,Deposit,3965.67
433,Deposit,195.28
464,Withdraw,3931.51
499,Withdraw,6319.14
854,Withdraw,3315.7
977,Withdraw,4231.05
213,Withdraw,4012.76
792,Withdraw,8344.78
589,Deposit,3201.53
719,Deposit,8121.31
146,Deposit,1339.34
14,Deposit,9001.92
839,Withdraw,1372.55
773,Withdraw,2054.44
704,Deposit,4334
493,Deposit,3116.1
637,Deposit,2850.16
111,Deposit,1836.32
658,Withdraw,5178.35
94,Withdraw,2093.73
157,Deposit,9739.83
585,Withdraw,5500.33
175,Withdraw,4133.47
274,Withdraw,9359.43
65,Deposit,6033.81
30,Deposit,1202.1
15,Deposit,6983.07
643,Deposit,1761.62
808,Deposit,6824.06
100,Deposit,33.32
750,Deposit,2366.52
820,Deposit,9101.58
593,Deposit,2532.81
551,Deposit,9564.32
584,Withdraw,810.11
452,Deposit,5414.87
427,Withdraw,3604.68
60,Deposit,5399.39
571,Withdraw,7040.67
233,Withdraw,3224.29
936,Deposit,9073.63
643,Withdraw,9214.03
730,Deposit,9949.88
959,Withdraw,8297.2
233,Withdraw,3779.49
47,Withdraw,726.61
890,Withdraw,4381.07
695,Withdraw,8387.84
245,Withdraw,2303.97
679,Withdraw,6535.46
230,Deposit,7528.46
105,Withdraw,7098.63
155,Withdraw,8413.53
484,Withdraw,5835.71
446,Withdraw,74.9
108,Deposit,4461.83
26,Withdraw,1685.62
856,Deposit,4986.02
702,Deposit,3625.4
258,Withdraw,5416.57
563,Deposit,7008.91
274,Withdraw,7473.7
826,Deposit,6462.9
24,Withdraw,8265.62
384,Withdraw,3143.39
192,Withdraw,2135.21
762,Withdraw,9867.91
102,Deposit,1036.94
642,Deposit,4034.72
193,Deposit,969.23
606,Withdraw,8849.75
15,Deposit,1489.03
811,Withdraw,9524.67
350,Withdraw,2659.09
424,Withdraw,3028.86
111,Withdraw,2785.24
936,Withdraw,9427.69
66,Withdraw,4884.76
812,Withdraw,6224.69
13,Withdraw,165.77
187,Deposit,2250.83
806,Withdraw,6557.3
931,Withdraw,7674.05
536,Withdraw,9948.99
765,Deposit,941.54
484,Deposit,9124.45
35,Withdraw,8082.17
956,Withdraw,6910.46
165,Deposit,9447.32
47,Withdraw,291.47
403,Deposit,465.24
52,Deposit,676.75
634,Withdraw,526.42
438,Withdraw,6470.57
64,Withdraw,106.8
38,Withdraw,3925.05
620,Withdraw,1881.46
188,Withdraw,4042.65
636,Withdraw,2504.76
590,Deposit,8339.11
920,Withdraw,2730.88
444,Deposit,3692.79
224,Deposit,6.59
544,Deposit,2625.6
18,Deposit,2456.52
472,Deposit,4732.53
628,Withdraw,6023.85
915,Withdraw,2860.9
150,Deposit,1590.06
22,Deposit,8761.49
651,Withdraw,169.08
687,Deposit,6310.16
264,Deposit,7568.73
46,Deposit,5150.24
612,Deposit,556.88
833,Withdraw,2694.84
307,Deposit,9933.81
158,Deposit,1067.9
20,Withdraw,3703.14
602,Withdraw,109.89
437,Deposit,6708.02
37,Deposit,548.52
543,Deposit,5791.44
950,Deposit,9859.13
657,Withdraw,2905.57
622,Withdraw,2603.1
77,Withdraw,4070.17
159,Deposit,7366.06
321,Deposit,9400.99
717,Deposit,431.17
976,Withdraw,4422.39
401,Withdraw,3471.91
539,Deposit,9865.52
44,Deposit,6319.65
288,Deposit,3886.08
281,Withdraw,8002.2
403,Deposit,1930.43
145,Deposit,8784.07
456,Withdraw,8462.27
747,Withdraw,3661.02
993,Deposit,7661.22
795,Deposit,4717.26
37,Deposit,5639.08
834,Withdraw,5821
488,Deposit,2285.98
865,Withdraw,6568.88
346,Withdraw,426.69
39,Deposit,9383.68
773,Deposit,8424.63
703,Withdraw,2930
271,Deposit,4309.75
4,Withdraw,9039.45
166,Deposit,9616.46
468,Deposit,6224.59
171,Deposit,7087.87
983,Withdraw,5350.72
974,Deposit,6321.28
277,Deposit,9622.35
978,Deposit,4492.81
588,Withdraw,3732.45
916,Withdraw,672.34
326,Withdraw,4017.16
613,Withdraw,1933.16
592,Deposit,2267.91
158,Withdraw,9059.35
958,Deposit,189.26
205,Withdraw,1050.77
586,Withdraw,2652.81
431,Withdraw,6721.96
659,Withdraw,2746.15
215,Withdraw,5740.86
734,Withdraw,5246.94
150,Deposit,4844.1
410,Withdraw,4910.65
470,Withdraw,3920.66
153,Deposit,5544.55
60,Deposit,1516
184,Deposit,3362.27
253,Deposit,3682.01
324,Withdraw,9940.8
402,Deposit,8251.83
323,Withdraw,7930.43
865,Withdraw,4595.29
55,Withdraw,1946.26
202,Deposit,8756.73
647,Deposit,9370.23
560,Deposit,858.4
559,Deposit,1816.55
517,Deposit,9880.61
304,Withdraw,1657.73
162,Deposit,8182.82
971,Deposit,3647.17
214,Deposit,8430.61
120,Deposit,6825.23
170,Withdraw,1346.46
591,Withdraw,2365.04
22,Deposit,9450.9
747,Deposit,5058.28
838,Deposit,1916.07
41,Deposit,2024.54
809,Deposit,3383.2
321,Withdraw,487.79
805,Withdraw,9479.04
674,Deposit,3323.33
87,Withdraw,219.74
613,Deposit,8357.16
125,Withdraw,7952.08
211,Deposit,9362.33
145,Deposit,7150.71
989,Deposit,8241.1
368,Deposit,7162.4
807,Withdraw,7410.32
906,Deposit,7312.9
833,Withdraw,5496.37
927,Deposit,680.99
710,Withdraw,5677.81
807,Withdraw,9783.5
347,Withdraw,8411.44
975,Deposit,869.87
773,Deposit,1710.98
799,Withdraw,6553.61
717,Withdraw,8974.91
750,Withdraw,5352.33
510,Deposit,5715.82
384,Withdraw,4953.36
642,Deposit,8960.83
355,Withdraw,487.56
904,Deposit,8790.12
523,Withdraw,3205.58
449,Withdraw,7325.18
39,Deposit,8045.63
592,Withdraw,1566.63
475,Deposit,8282.27
383,Withdraw,4820.55
410,Withdraw,1770.99
574,Deposit,7038.08
659,Withdraw,5693.33
649,Withdraw,2260.79
166,Deposit,9849.56
20,Withdraw,5455.45
126,Deposit,2608.83
773,Deposit,4762.33
623,Withdraw,88.94
387,Deposit,3826.34
270,Deposit,6222.27
843,Withdraw,2643.73
197,Withdraw,3202.15
234,Deposit,5529.31
626,Withdraw,3889.82
550,Withdraw,7963.96
503,Withdraw,2155.43
764,Withdraw,45.21
348,Withdraw,2799.17
786,Deposit,1247.68
207,Deposit,3733.33
647,Withdraw,820.75
728,Deposit,7261.04
351,Deposit,283.61
630,Deposit,879.23
792,Withdraw,9955.21
215,Deposit,6417.08
403,Deposit,1682.71
587,Deposit,6604.93
649,Deposit,2431.75
800,Withdraw,626.41
261,Deposit,9837.5
966,Deposit,3569.49
159,Withdraw,6333.07
437,Deposit,9079.78
915,Withdraw,8823.55
917,Deposit,5616.93
802,Withdraw,8606.15
393,Deposit,7284.9
226,Withdraw,5378.12
734,Withdraw,682.1
965,Deposit,692.87
491,Deposit,2003.58
200,Withdraw,2144.99
182,Deposit,1340.98
122,Deposit,7614.51
161,Deposit,9910.95
437,Deposit,5710.22
318,Withdraw,341.96
720,Withdraw,2709.74
453,Withdraw,8795.88
677,Deposit,9763.67
331,Deposit,700.3
931,Withdraw,5352.78
908,Withdraw,9349.82
446,Deposit,4590.84
942,Withdraw,7498.88
979,Deposit,7624.2
584,Withdraw,4127.54
790,Deposit,966.21
888,Deposit,1761.77
714,Withdraw,9939.51
563,Withdraw,1208.91
627,Deposit,1872.41
884,Withdraw,5758.37
600,Deposit,3934.33
848,Deposit,137.53
726,Deposit,757.89
87,Deposit,1031.48
381,Withdraw,3920.76
525,Withdraw,2050.26
270,Deposit,7820.1
302,Deposit,4821.42
597,Withdraw,2608.77
977,Deposit,7890.01
969,Withdraw,9348.82
243,Deposit,3206.28
235,Deposit,2484.75
638,Deposit,6847.1
535,Deposit,826.72
228,Deposit,7226.17
382,Deposit,774.99
578,Withdraw,1904.37
321,Deposit,3809.01
415,Deposit,5409.4
484,Withdraw,248.03
399,Withdraw,1664.13
544,Deposit,822.36
854,Withdraw,4792.14
548,Deposit,1105.48
775,Deposit,5001.52
684,Withdraw,3869.31
483,Withdraw,8569.6
658,Withdraw,7452.02
447,Withdraw,1316.4
592,Deposit,8308.48
237,Deposit,2566.25
213,Deposit,1016.93
186,Withdraw,4935.68
175,Deposit,3735.93
245,Withdraw,8700.5
832,Withdraw,1129.98
616,Withdraw,8433.67
385,Deposit,7383.63
571,Withdraw,9544.23
396,Withdraw,5485.94
388,Withdraw,4237.82
74,Withdraw,3848.74
126,Deposit,6702.91
382,Deposit,5603.36
20,Deposit,5944.04
572,Deposit,9977.88
78,Withdraw,7591.46
662,Deposit,3412.25
937,Deposit,1144.94
728,Deposit,913.94
567,Withdraw,3183.59
58,Withdraw,5365.61
367,Withdraw,5250.06
941,Withdraw,3322.41
533,Deposit,1428.11
193,Deposit,9711.44
529,Withdraw,7702.96
996,Deposit,3891.53
518,Deposit,304.28
261,Withdraw,1387.5
502,Withdraw,8689.12
60,Deposit,9007.26
607,Deposit,2467.52
348,Withdraw,3737.08
122,Withdraw,8605.6
744,Withdraw,1311.15
110,Deposit,8508.65
625,Deposit,1323.17
502,Deposit,5850.15
473,Deposit,8251.82
684,Withdraw,9800.05
687,Deposit,5742.15
890,Withdraw,7381.22
311,Withdraw,9551.77
189,Withdraw,6179.84
21,Deposit,7437.51
235,Deposit,7445.85
561,Withdraw,4626.25
820,Withdraw,8733.84
887,Withdraw,5229.83
677,Withdraw,6138.04
732,Deposit,8364.97
105,Withdraw,20.95
127,Withdraw,7384
38,Withdraw,6353.75
640,Deposit,5781.56
137,Deposit,7255.7
745,Deposit,3723.83
202,Withdraw,5571.67
294,Deposit,9961.79
5,Withdraw,1244.28
714,Withdraw,4879.59
425,Withdraw,802.31
984,Deposit,7215.53
686,Deposit,5135.25
705,Deposit,2568.89
412,Withdraw,5889.96
61,Withdraw,1096.96
192,Withdraw,705.98
362,Deposit,9341.6
945,Withdraw,8128.08
78,Withdraw,8781.48
901,Deposit,1234.37
14,Withdraw,1537.63
327,Withdraw,8365.45
774,Deposit,6197.14
557,Deposit,2100.07
830,Deposit,5532.23
875,Deposit,8303.86
812,Deposit,6064.12
697,Deposit,9341.14
13,Withdraw,5712.99
118,Deposit,6339.5
533,Withdraw,9573.34
560,Deposit,3418.17
515,Deposit,9224.42
828,Deposit,8522.69
533,Withdraw,7298.43
70,Withdraw,3132.04
673,Withdraw,401.65
841,Deposit,9096.55
196,Withdraw,6297.06
77,Deposit,1628.68
668,Deposit,9847.95
941,Deposit,7490.57
927,Deposit,2363.72
602,Deposit,2993.8
957,Deposit,8783.36
469,Deposit,8043.02
461,Withdraw,6233.39
414,Deposit,446.97
595,Deposit,5595.46
86,Deposit,9412.79
626,Deposit,9265.51
19,Deposit,4895.32
980,Deposit,538.29
919,Deposit,922.09
163,Deposit,1655.63
530,Withdraw,5866.85
245,Withdraw,289.08
683,Deposit,7734.87
911,Deposit,5069.47
852,Deposit,4728.33
783,Deposit,4792.19
373,Deposit,6855.35
998,Deposit,9169.61
240,Deposit,1600.73
681,Withdraw,8438
372,Withdraw,273.15
396,Deposit,4787.77
166,Withdraw,3590.06
818,Withdraw,4940.68
449,Deposit,6046.12
894,Withdraw,3944.3
763,Withdraw,3008.31
64,Withdraw,2225.92
61,Withdraw,5480.95
602,Deposit,5614.79
499,Deposit,9398.9
698,Deposit,7861.02
542,Deposit,504.74
637,Deposit,8937.8
27,Deposit,4376.43
605,Withdraw,6736.69
551,Withdraw,1654.82
767,Deposit,4418.82
884,Withdraw,4383.96
363,Withdraw,6569.39
860,Deposit,9609.4
237,Withdraw,2340.17
445,Deposit,5548.21
323,Withdraw,8819.02
331,Withdraw,9308.3
853,Deposit,8950.97
678,Deposit,216.27
141,Withdraw,2042.87
233,Withdraw,6763.24
334,Deposit,8367.1
546,Deposit,3511.97
907,Withdraw,3624.84
686,Deposit,4726.19
777,Deposit,5099.91
740,Deposit,314.53
774,Withdraw,3338.56
198,Withdraw,1572.75
621,Deposit,1780.23
283,Withdraw,6304.89
168,Withdraw,6542.27
731,Withdraw,6158.28
164,Deposit,1765.31
431,Withdraw,5063.86
280,Withdraw,5108.75
412,Withdraw,9459.12
934,Withdraw,7440.02
34,Deposit,1408.76
769,Deposit,3288.19
11,Withdraw,2806.79
326,Withdraw,8860.92
502,Withdraw,5627.78
204,Deposit,3309.36
706,Deposit,8737.13
315,Deposit,2345.44
930,Withdraw,9925.14
68,Withdraw,605.03
28,Withdraw,8915.23
282,Deposit,487.28
885,Withdraw,4788.12
201,Withdraw,312.27
528,Deposit,8588.61
611,Withdraw,9616.01
540,Deposit,2851.99
603,Deposit,5341.25
190,Deposit,5922.91
343,Deposit,5707.56
138,Deposit,4501.4
264,Withdraw,550.88
937,Withdraw,9057.05
788,Withdraw,8294.15
854,Deposit,4844.44
119,Withdraw,3427.4
144,Withdraw,8703.49
587,Deposit,7918.86
203,Withdraw,8589.89
908,Withdraw,104.65
648,Withdraw,9771.62
554,Deposit,9105.13
426,Deposit,676.6
799,Deposit,7503.12
637,Deposit,3009.48
546,Deposit,5933.89
812,Deposit,6813.44
329,Withdraw,767.76
393,Withdraw,474.3
463,Deposit,4949.02
673,Withdraw,4247.93
91,Deposit,7581.92
803,Deposit,7331.84
714,Withdraw,499.69
335,Deposit,1000.47
590,Deposit,5982.16
423,Deposit,4412.77
311,Withdraw,4641.54
655,Deposit,4212.56
860,Withdraw,4884.98
856,Deposit,5718.79
159,Deposit,1530.09
402,Withdraw,1976.08
423,Withdraw,4812.46
707,Withdraw,9741.75
80,Deposit,2719.2
598,Withdraw,4723.41
712,Deposit,3939.73
779,Deposit,4142.9
706,Deposit,7125.93
596,Deposit,4235.77
305,Deposit,3197.62
771,Withdraw,3014
696,Withdraw,1344.91
159,Deposit,3677.66
239,Deposit,9807.47
580,Deposit,5786.31
127,Deposit,2776.95
425,Deposit,4700.25
192,Withdraw,8800.26
363,Withdraw,1871.85
698,Deposit,9750.78
537,Deposit,8751.96
820,Withdraw,3782.01
993,Deposit,5145.39
859,Deposit,7041.03
683,Withdraw,6614.55
394,Deposit,6797.01
338,Deposit,2806.43
128,Deposit,7952.55
614,Deposit,5540.55
755,Withdraw,9537.34
741,Deposit,1481.68
777,Deposit,2893.47
643,Withdraw,8854.07
357,Withdraw,6222.78
58,Withdraw,8633.77
784,Withdraw,8580.93
222,Deposit,3488.45
46,Deposit,7370.65
395,Deposit,4776.97
800,Deposit,671.16
730,Withdraw,5322.59
763,Deposit,1711.12
814,Withdraw,7269.55
513,Deposit,4945.18
567,Deposit,7518.47
344,Deposit,5574.85
280,Withdraw,8328.5
498,Deposit,4793.89
629,Withdraw,5616.96
468,Withdraw,2133.59
79,Withdraw,8349.62
255,Withdraw,8371.11
917,Deposit,9032.87
541,Deposit,9850.01
449,Deposit,9961.61
169,Withdraw,43.52
661,Withdraw,3775.66
844,Withdraw,9337.01
10,Deposit,3126.99
86,Withdraw,6376.35
911,Deposit,971.15
835,Withdraw,6402.8
459,Deposit,2774.99
955,Deposit,9696.81
608,Withdraw,4641.22
971,Deposit,6746.65
310,Withdraw,6220.45
327,Withdraw,3929.59
38,Withdraw,8684.25
151,Deposit,8156.7
293,Withdraw,4156.51
651,Withdraw,1076.42
566,Deposit,2907.64
251,Withdraw,4811.15
710,Deposit,5155.25
345,Deposit,5913.03
140,Withdraw,741.47
353,Withdraw,5778.46
935,Deposit,7103.06
202,Deposit,3085.01
884,Withdraw,3428.06
939,Withdraw,8444.98
868,Withdraw,4131.69
736,Deposit,3872.11
605,Deposit,8453.61
262,Deposit,7309.15
344,Withdraw,2921.01
27,Deposit,5297.81
906,Deposit,9370.41
482,Deposit,16.57
587,Deposit,9954.39
732,Withdraw,7437.28
675,Deposit,3155.68
98,Withdraw,8689.53
788,Deposit,1071.05
557,Deposit,3496.2
295,Withdraw,9871.89
499,Withdraw,3486.25
47,Deposit,861.54
930,Withdraw,1627.96
776,Withdraw,6203.23
335,Withdraw,4836.26
330,Withdraw,959.77
406,Deposit,5179.2
23,Deposit,5282.56
525,Withdraw,8309.26
662,Withdraw,7428.03
785,Deposit,9594.48
693,Withdraw,6120.76
366,Deposit,5676.56
405,Deposit,4248.73
266,Withdraw,2521.39
699,Withdraw,1520.99
10,Deposit,6701.63
919,Deposit,7438.63
870,Deposit,4598.78
866,Deposit,9323.21
574,Deposit,8462.51
734,Deposit,1964.2
245,Withdraw,6463.2
892,Withdraw,2023.25
6,Withdraw,2408.46
5,Withdraw,8038.39
939,Deposit,1693.09
857,Deposit,7742.53
702,Withdraw,2511.14
492,Withdraw,8707.81
688,Deposit,2612.63
507,Deposit,1466.42
896,Withdraw,1983.9
268,Deposit,6156.02
442,Deposit,5149.96
881,Deposit,2668.46
463,Deposit,5725
782,Withdraw,7739.75
794,Withdraw,4892.98
301,Deposit,1707.88
545,Deposit,9566.14
447,Withdraw,4852.98
778,Withdraw,4401.57
177,Withdraw,5291.96
912,Deposit,4744.28
295,Deposit,3660.24
825,Deposit,4738.09
639,Deposit,2455.82
167,Withdraw,6887.22
596,Withdraw,650.44
892,Withdraw,2742.24
297,Withdraw,8690.98
955,Withdraw,8137.62
162,Deposit,6492.79
734,Withdraw,5905.67
476,Withdraw,5062.94
87,Withdraw,1576.29
837,Withdraw,4247.66
736,Withdraw,2302.95
952,Withdraw,1919.31
346,Withdraw,3956.18
978,Deposit,98.51
977,Withdraw,9046.99
598,Deposit,8070.81
156,Withdraw,2001.79
896,Deposit,3303.83
369,Deposit,7485.84
948,Withdraw,9063.95
710,Withdraw,8719.67
915,Withdraw,8957.23
140,Withdraw,5248.52
280,Withdraw,5959.61
641,Deposit,1192.74
134,Deposit,4330.2
72,Deposit,2117.77
287,Withdraw,9763.43
539,Deposit,9319.26
886,Withdraw,6651.32
424,Withdraw,6669.53
617,Withdraw,7305.9
264,Withdraw,6941.29
396,Deposit,5257.11
959,Withdraw,8498.03
576,Withdraw,954.25
546,Withdraw,5667.59
852,Withdraw,9152.53
52,Deposit,9341.77
536,Deposit,7162.9
95,Deposit,6195.71
44,Deposit,3743.23
511,Deposit,4303.85
795,Deposit,1843.69
196,Withdraw,6689.65
790,Deposit,7601.39
471,Withdraw,2686.53
571,Withdraw,4759.17
444,Withdraw,314.54
149,Withdraw,5508.03
142,Deposit,4571.84
804,Deposit,41.57
623,Withdraw,8701.4
755,Withdraw,2.06
351,Deposit,6030.16
676,Withdraw,5862.54
560,Deposit,3244.4
366,Deposit,2866.14
110,Withdraw,6385.54
663,Withdraw,6167.43
925,Withdraw,4149.82
75,Withdraw,641.43
161,Withdraw,225.9
557,Withdraw,6687.97
525,Deposit,4202.7
894,Deposit,7171.34
416,Withdraw,5252.86
4,Deposit,6414.82
29,Deposit,4625.09
350,Deposit,644.06
660,Deposit,3548.31
977,Deposit,8899.91
885,Deposit,9569.85
273,Withdraw,9731.07
379,Withdraw,5720.96
150,Deposit,2184.58
616,Deposit,2291.18
220,Deposit,617.32
121,Deposit,7589.9
770,Withdraw,3083.44
386,Deposit,3214.23
175,Withdraw,7296.54
952,Deposit,984.95
236,Deposit,2923.8
980,Deposit,2898.07
771,Withdraw,58.36
609,Withdraw,1542
992,Deposit,5723.62
791,Deposit,7980.74
1,Withdraw,3436.65
711,Deposit,2039.84
877,Withdraw,3531.42
701,Withdraw,2853.47
395,Deposit,8506.62
697,Withdraw,7230.03
287,Deposit,7011.08
860,Deposit,8538
692,Withdraw,1984.82
864,Withdraw,65.39
46,Deposit,9961.16
176,Withdraw,8531.8
208,Withdraw,5263.99
398,Withdraw,7602.98
739,Deposit,5909.12
144,Deposit,7815.95
316,Withdraw,2043.75
997,Deposit,9589.9
624,Withdraw,3459.59
125,Deposit,8870.76
531,Deposit,8923.83
646,Withdraw,9527.08
489,Withdraw,6133.52
444,Deposit,14.38
259,Deposit,5469.33
469,Deposit,7175.12
552,Withdraw,7322.39
18,Withdraw,1517.83
882,Deposit,8776.99
172,Withdraw,5479.64
230,Deposit,393.51
145,Withdraw,7317.67
248,Withdraw,9372.29
495,Withdraw,5207.21
444,Deposit,9754.85
348,Deposit,9812.78
376,Deposit,7102.16
654,Withdraw,3403.5
223,Deposit,2707.29
982,Withdraw,134.64
661,Deposit,3387.19
680,Deposit,7355.55
99,Withdraw,5063.38
930,Withdraw,5570.9
734,Withdraw,2604.45
710,Deposit,6965.17
697,Deposit,3293.83
989,Deposit,2477.05
962,Deposit,9811.31
641,Deposit,9202.05
543,Withdraw,9943.12
826,Deposit,8482.9
742,Deposit,8220.82
224,Deposit,3902.75
372,Deposit,2053.45
650,Withdraw,5850.51
971,Deposit,2789.17
245,Withdraw,6603.11
548,Withdraw,5799.11
6,Deposit,9112.64
504,Withdraw,5282.85
641,Withdraw,1216.54
330,Deposit,1381.59
313,Deposit,9017.37
137,Withdraw,5964.2
592,Deposit,8871.64
512,Withdraw,9638.87
85,Withdraw,177.07
158,Withdraw,5902.26
247,Deposit,9377.96
466,Withdraw,9864.46
173,Deposit,3275.32
536,Deposit,7054.48
437,Deposit,6225.9
60,Withdraw,6327.63
421,Withdraw,9421.61
229,Deposit,29.6
943,Deposit,2096.2
864,Deposit,2038.73
151,Withdraw,7426.53
371,Deposit,6615.07
264,Withdraw,577.92
653,Withdraw,2674.04
221,Deposit,3361.43
78,Withdraw,9518.82
568,Withdraw,7814.91
3,Withdraw,912.45
992,Withdraw,1870.81
363,Deposit,2499.63
333,Deposit,9818.84
79,Withdraw,1334.89
180,Withdraw,2682.69
115,Deposit,8249.22
410,Withdraw,3713.83
7,Withdraw,3995.67
425,Withdraw,4735.47
436,Withdraw,4027.95
153,Deposit,9510.88
385,Withdraw,5723.47
541,Withdraw,8062.78
454,Withdraw,3360.2
707,Deposit,8074.26
145,Deposit,6907.05
748,Withdraw,5494.12
833,Deposit,4064.16
176,Deposit,9587.61
436,Deposit,6520.8
150,Deposit,6156.54
399,Withdraw,4069.24
833,Withdraw,1497.16
189,Deposit,8214.4
728,Deposit,6262.66
723,Withdraw,9350.81
60,Deposit,4230.84
982,Deposit,7617.89
739,Deposit,2007.56
664,Withdraw,7072.92
557,Withdraw,1209.45
114,Deposit,5064.15
944,Withdraw,3241.82
818,Deposit,4278.36
531,Withdraw,2053.45
258,Deposit,9515.89
424,Withdraw,3673.76
818,Deposit,7983.41
625,Withdraw,7846.36
229,Withdraw,6491.69
959,Deposit,9240.79
955,Withdraw,9017.45
979,Deposit,6642.22
19,Withdraw,6618.87
745,Withdraw,759.78
843,Deposit,7080.01
67,Withdraw,7081.52
310,Withdraw,2102.34
983,Withdraw,5813.79
27,Deposit,4605.85
155,Withdraw,1169.62
342,Deposit,6299.24
436,Withdraw,8870.45
275,Withdraw,6707.91
188,Withdraw,3818.3
623,Deposit,141.05
546,Deposit,9478.63
645,Deposit,2938.39
912,Deposit,9831.99
963,Deposit,6434
240,Withdraw,5122.46
523,Withdraw,68.82
326,Withdraw,9731.93
906,Deposit,9578.97
645,Withdraw,6394.83
909,Withdraw,5061.49
846,Deposit,1831.58
445,Withdraw,9091.16
369,Deposit,1736.43
553,Withdraw,9475.04
429,Withdraw,4605.56
752,Deposit,4722.21
417,Deposit,2722.23
94,Deposit,3005.98
581,Deposit,7300.88
309,Deposit,7775.66
125,Withdraw,9828.62
358,Deposit,1972.05
934,Deposit,3443.35
306,Deposit,8098.26
555,Withdraw,3902.54
970,Withdraw,1119.16
134,Deposit,5847.37
444,Withdraw,7223.43
262,Deposit,3767.22
162,Deposit,4301.84
583,Withdraw,1131.85
951,Withdraw,7991.33
82,Deposit,8368.09
750,Withdraw,8499.39
592,Withdraw,2030.86
938,Deposit,5626.31
229,Withdraw,7654.35
640,Deposit,32.95
6,Withdraw,487.53
615,Withdraw,9189.66
393,Deposit,5081.74
999,Withdraw,8998.1
954,Withdraw,8959.48
804,Withdraw,5339.2
793,Deposit,2765.68
522,Withdraw,8261.2
694,Withdraw,2640.12
455,Withdraw,7764.75
