Acc Id,Action,Amount
81,Withdraw,8674.53
751,Withdraw,5845.89
11,Deposit,2400.72
525,Withdraw,7138.39
230,Withdraw,5721.62
929,Deposit,8290.05
179,Withdraw,9464.04
774,Withdraw,5949.5
696,Withdraw,9654.43
623,Deposit,719.88
358,Withdraw,543.95
591,Withdraw,2140.93
278,Withdraw,998.36
895,Deposit,8338.7
45,Withdraw,486.05
730,Withdraw,938.66
786,Withdraw,8831.64
712,Deposit,4874.57
766,Deposit,7213.43
663,Deposit,7176.83
150,Withdraw,3281.12
69,Withdraw,7353.76
33,Deposit,685.57
933,Deposit,6663.54
219,Withdraw,37.19
477,Withdraw,6806.44
489,Deposit,5480.42
685,Withdraw,3886.25
103,Deposit,4379.47
314,Withdraw,1264.57
68,Withdraw,9024.66
988,Withdraw,62.21
63,Deposit,5613.25
931,Withdraw,1675.15
795,Deposit,6794.17
616,Withdraw,763.3
351,Withdraw,2851.78
631,Withdraw,474.74
499,Deposit,3057.17
832,Withdraw,6404.11
727,Deposit,2030.15
37,Deposit,4413.6
79,Withdraw,2164.28
90,Withdraw,4079.79
334,Withdraw,9850.22
438,Withdraw,6632.69
792,Deposit,5740.21
165,Withdraw,1989.75
797,Deposit,6565.82
968,Deposit,520.19
802,Deposit,1559
369,Withdraw,3347
962,Withdraw,5935.63
572,Withdraw,214.79
712,Withdraw,1203.63
374,Withdraw,1909.56
285,Deposit,946.08
320,Deposit,5474.74
600,Deposit,9333.4
529,Deposit,6800.64
827,Deposit,830.44
769,Deposit,4540.67
245,Deposit,1526.48
467,Deposit,2251.55
677,Withdraw,9037.13
376,Withdraw,2031.91
899,Withdraw,2168.73
728,Deposit,9968.4
614,Deposit,8204.33
923,Withdraw,9730.45
191,Deposit,3049.74
885,Withdraw,5640.66
407,Withdraw,8446.77
998,Withdraw,8006.11
594,Withdraw,5653.48
470,Deposit,7851.64
989,Withdraw,9924.2
514,Deposit,5021.45
878,Withdraw,5181.4
855,Withdraw,2443.62
440,Deposit,887.27
979,Withdraw,1150.09
67,Withdraw,6209.43
984,Withdraw,8869.92
967,Withdraw,804.66
466,Deposit,2010.56
314,Deposit,2175.77
799,Deposit,7616.49
583,Deposit,8221.87
613,Deposit,7639.13
604,Deposit,8042.64
38,Deposit,1922.71
836,Deposit,6898.42
561,Withdraw,3655.08
397,Withdraw,5514.09
130,Withdraw,8701.96
470,Deposit,4440
399,Deposit,7756.54
39,Withdraw,638.27
332,Deposit,7361.53
880,Withdraw,7677.29
166,Deposit,5905.34
375,Withdraw,2974.82
286,Withdraw,55.74
116,Deposit,3703.14
350,Deposit,1596.18
157,Withdraw,8469.04
984,Deposit,3446.35
588,Deposit,3800.29
120,Withdraw,5015.22
594,Withdraw,9752.45
614,Deposit,3973.27
319,Withdraw,8958.8
239,Withdraw,8774.94
630,Deposit,7503.49
23,Deposit,6912.83
990,Withdraw,1289.72
310,Deposit,2326.45
599,Deposit,1219.43
480,Deposit,1554.09
209,Withdraw,3665.43
804,Deposit,6580.94
686,Deposit,5135.8
318,Withdraw,7675.93
287,Deposit,5895.65
629,Deposit,9378.82
131,Deposit,6567.44
849,Deposit,368.27
242,Deposit,8579.81
440,Deposit,13.47
175,Deposit,7654.9
746,Deposit,2339.13
654,Deposit,5999.15
96,Deposit,3120.14
539,Deposit,5878.6
725,Withdraw,4892.84
692,Deposit,7512.31
660,Withdraw,7770.66
657,Withdraw,923.21
279,Deposit,9624.58
145,Deposit,8021.67
999,Withdraw,629.28
66,Withdraw,2555.91
70,Deposit,8990.99
908,Deposit,8970.97
938,Withdraw,1794.21
28,Deposit,4916.66
77,Withdraw,2691.76
587,Withdraw,5602.59
864,Deposit,3490.13
33,Withdraw,7825.05
158,Withdraw,5391.36
957,Deposit,8974.31
230,Deposit,8882.04
986,Withdraw,8350.43
561,Withdraw,7222.95
370,Deposit,4830.59
900,Withdraw,2477.96
997,Withdraw,424.96
273,Withdraw,1792.49
96,Deposit,2077.83
35,Deposit,8537.07
768,Withdraw,6115.14
483,Withdraw,5088.63
556,Deposit,5828.15
772,Withdraw,4280.88
751,Withdraw,7961.54
110,Deposit,8677.01
599,Withdraw,8085.01
901,Withdraw,3688.38
408,Withdraw,5788.92
966,Deposit,7700.72
470,Withdraw,4108.11
552,Deposit,3959.22
714,Withdraw,5120.64
328,Deposit,5753.5
376,Withdraw,3097
168,Deposit,1644.14
298,Deposit,4100.44
124,Deposit,3162.88
349,Withdraw,8104.39
826,Deposit,6282.82
251,Deposit,3030.86
269,Withdraw,5660.99
958,Deposit,6676.48
209,Withdraw,9041.38
460,Deposit,4126.4
41,Withdraw,4357.64
706,Withdraw,6404.75
835,Deposit,4846.3
270,Deposit,828.6
670,Deposit,2367.6
446,Deposit,3114.13
907,Deposit,8601.8
925,Withdraw,1952.97
517,Deposit,5210
561,Withdraw,5368.01
415,Withdraw,495.75
809,Withdraw,7006.7
728,Withdraw,3039.55
423,Deposit,4072.9
301,Deposit,5165.85
536,Deposit,4896.86
538,Withdraw,7856.91
195,Deposit,7791.72
468,Withdraw,5683.26
593,Deposit,8072.97
210,Deposit,623.54
853,Deposit,9677.33
164,Withdraw,3895.4
657,Deposit,8363.11
994,Deposit,9624.73
42,Deposit,3961.89
527,Withdraw,9978.55
421,Withdraw,4882.46
114,Withdraw,3113.02
650,Withdraw,6720.75
308,Deposit,2337.82
629,Withdraw,9057.39
891,Withdraw,6656.39
972,Deposit,8319.89
15,Deposit,4776.81
167,Deposit,7407.15
66,Withdraw,7020.61
425,Withdraw,6298.97
242,Deposit,6639.71
272,Deposit,7741.28
412,Deposit,4950.34
443,Withdraw,6678.13
557,Withdraw,3260.64
282,Deposit,1066.72
764,Withdraw,7302.93
218,Deposit,4083.04
61,Withdraw,5290.06
215,Deposit,3068.23
149,Deposit,1710.37
17,Deposit,4349.92
99,Withdraw,2586.75
873,Deposit,1821.57
404,Deposit,6182.78
291,Withdraw,9730.33
866,Withdraw,3691.24
906,Deposit,3521.65
259,Withdraw,7324.52
148,Withdraw,5411.92
440,Deposit,6580.25
94,Withdraw,37.69
952,Deposit,3442.7
555,Withdraw,7609.32
642,Withdraw,5498.42
135,Deposit,5365.11
253,Deposit,4088.42
834,Deposit,4981.19
483,Withdraw,5959.62
466,Withdraw,4231.11
549,Withdraw,5301.07
117,Deposit,7555.51
529,Deposit,3783.63
744,Withdraw,8405.86
133,Withdraw,6288.53
630,Withdraw,7133.7
280,Deposit,182.28
347,Deposit,6806.99
104,Withdraw,9943.62
370,Deposit,4074.65
404,Deposit,8921.17
332,Deposit,6031.37
243,Deposit,9772.4
874,Deposit,3467.52
301,Deposit,2757.21
521,Deposit,7626.01
397,Deposit,8783.8
926,Deposit,5816.43
730,Withdraw,9709.93
616,Deposit,7161.66
587,Deposit,3407.86
117,Deposit,1339.2
592,Deposit,3358.28
155,Withdraw,9689.45
189,Withdraw,1518.96
729,Withdraw,2691.56
711,Deposit,8627.76
338,Deposit,3824.9
473,Deposit,979.63
760,Deposit,2039.16
302,Withdraw,8795.82
258,Withdraw,474.3
108,Deposit,2031.23
345,Deposit,8858.12
500,Deposit,4616.5
349,Withdraw,7599.74
194,Withdraw,5531.13
209,Withdraw,8443.13
26,Withdraw,6773.54
895,Deposit,3972.98
724,Deposit,254.64
384,Withdraw,5345.11
374,Withdraw,2023.59
451,Deposit,1477.48
351,Deposit,8893.66
360,Deposit,1264.74
318,Deposit,7145.44
569,Deposit,2750.04
975,Deposit,2910.44
426,Withdraw,4563.13
165,Withdraw,9968.17
963,Deposit,7430.7
381,Deposit,9769.4
252,Deposit,4591.23
244,Withdraw,3550
821,Deposit,6671.1
579,Deposit,2010.48
891,Deposit,4579.92
917,Withdraw,3174.6
607,Withdraw,8486.13
522,Withdraw,2866.65
327,Deposit,4251.61
463,Deposit,2584.49
548,Withdraw,5905.37
611,Withdraw,9623.1
49,Deposit,9162.01
802,Withdraw,3138.44
621,Deposit,9490.33
379,Deposit,8461.83
487,Deposit,8394.31
528,Withdraw,5720.86
254,Withdraw,6090.87
894,Withdraw,4490.78
185,Deposit,262.05
459,Withdraw,9081.8
112,Deposit,210.67
851,Withdraw,5484.22
995,Deposit,5274.71
160,Withdraw,5188.81
7,Withdraw,4054.2
230,Deposit,3576.28
557,Withdraw,9672.54
733,Deposit,9945.09
145,Deposit,1290.13
49,Withdraw,3527.44
363,Withdraw,5358.11
213,Withdraw,9780.03
921,Deposit,2149.56
262,Withdraw,5775.59
771,Withdraw,3809.96
705,Deposit,8911.49
47,Deposit,2648.3
786,Withdraw,8351.87
753,Withdraw,4759.02
473,Deposit,9041.75
123,Withdraw,5588.01
322,Withdraw,3413.75
495,Withdraw,5491.11
988,Deposit,9903.71
980,Withdraw,4457.9
765,Deposit,9322.94
118,Deposit,8078.13
240,Withdraw,9373.61
192,Withdraw,6021.71
724,Deposit,4203.31
421,Deposit,2260.33
361,Deposit,8258.5
422,Deposit,4743.01
810,Deposit,5958.77
495,Withdraw,3965.97
600,Deposit,5795.8
850,Deposit,16.19
68,Deposit,2095.59
353,Deposit,9589.83
745,Deposit,914.11
301,Deposit,5870.56
894,Withdraw,9038.9
872,Withdraw,4276.56
80,Withdraw,2509.19
752,Withdraw,4445.2
208,Deposit,1872.06
580,Deposit,1927.52
724,Withdraw,4869.07
334,Withdraw,8498.34
273,Withdraw,3319
411,Deposit,5814.46
668,Withdraw,5437.83
166,Withdraw,3170.04
395,Withdraw,5823.42
45,Deposit,3563.73
10,Withdraw,9990.18
914,Deposit,2567.68
308,Deposit,3464.55
512,Withdraw,6676.87
849,Withdraw,2021.45
152,Withdraw,1502.48
49,Withdraw,571.02
33,Deposit,1435.09
924,Withdraw,8752.4
759,Withdraw,9167.72
645,Withdraw,3687.12
52,Withdraw,7146.04
261,Withdraw,9502.31
56,Deposit,45.55
926,Deposit,7146.22
879,Withdraw,288.3
979,Deposit,2414.29
913,Withdraw,5556.26
705,Deposit,2350.42
489,Withdraw,3116.78
573,Withdraw,6850.36
992,Deposit,8170.1
642,Deposit,5820.08
736,Deposit,5463.32
901,Withdraw,7427.91
390,Withdraw,9448.14
673,Withdraw,6463.39
319,Deposit,9142.9
410,Deposit,123.95
460,Withdraw,7457.71
957,Deposit,7050.18
815,Deposit,8477.81
559,Withdraw,6901.48
654,Deposit,5934.83
83,Deposit,6466.3
79,Withdraw,6231.79
103,Withdraw,5164.42
348,Deposit,7642.67
120,Deposit,5690.17
998,Deposit,3931.31
363,Deposit,4408.56
283,Deposit,3328.85
872,Withdraw,1261.35
608,Deposit,8778.13
180,Withdraw,6350.24
526,Deposit,3606.17
170,Withdraw,4396.82
436,Withdraw,6771.87
543,Withdraw,9610.19
62,Deposit,224.45
120,Deposit,2670.4
789,Withdraw,2507.47
557,Withdraw,7790.96
246,Withdraw,158.37
567,Deposit,220.09
455,Deposit,72.45
58,Deposit,5108.58
3,Deposit,5036.22
563,Withdraw,5426.94
103,Deposit,9570.58
183,Withdraw,4816.99
392,Deposit,2212.37
328,Deposit,375.34
922,Withdraw,9699.9
940,Withdraw,3994.8
218,Deposit,8447.06
998,Withdraw,6709.81
35,Withdraw,976.12
129,Deposit,8000.14
770,Withdraw,2762.42
772,Deposit,106.3
229,Deposit,1383.5
229,Withdraw,5627.71
776,Deposit,1495.24
86,Deposit,8616.49
39,Deposit,3917.05
844,Withdraw,1424.25
864,Deposit,6756.96
344,Deposit,8885.65
924,Deposit,4600.29
958,Deposit,8137.3
814,Deposit,1482.07
604,Withdraw,8010.91
329,Withdraw,418.93
470,Deposit,7864.17
296,Withdraw,1473.85
287,Withdraw,9380.82
463,Withdraw,5232.79
871,Deposit,6337.58
197,Withdraw,8365.44
215,Deposit,9460.14
72,Withdraw,2055.16
511,Deposit,8087.38
925,Withdraw,4740.17
564,Withdraw,5590.16
238,Deposit,5686.61
36,Deposit,6411.96
139,Withdraw,4457.44
91,Withdraw,3365.91
239,Deposit,3620.4
769,Withdraw,1119.14
937,Withdraw,8514.77
718,Deposit,588.8
856,Deposit,1532.17
648,Deposit,1486.41
216,Deposit,1230.72
706,Deposit,249.8
899,Withdraw,4934.31
480,Withdraw,3577.41
204,Withdraw,3361.31
103,Deposit,7714.37
263,Withdraw,6980.36
77,Deposit,3897.11
822,Withdraw,6055.34
640,Deposit,3071.66
914,Withdraw,6951.2
34,Withdraw,1599.67
534,Withdraw,8778.53
87,Deposit,3890.98
479,Deposit,4483.4
39,Withdraw,3794.49
512,Withdraw,3540.21
814,Deposit,5308.71
293,Withdraw,3597.13
878,Withdraw,2736.64
380,Deposit,6137.96
417,Withdraw,8281.8
902,Withdraw,1399.71
804,Deposit,812.01
714,Deposit,4020.25
475,Deposit,4234.56
229,Deposit,4457.76
240,Deposit,2011.32
619,Withdraw,7958.67
726,Deposit,105.87
168,Deposit,7717.56
832,Withdraw,5362.35
154,Deposit,1143.7
403,Withdraw,5135.02
157,Deposit,5023.91
669,Deposit,9997.24
735,Withdraw,8008.18
333,Deposit,2440.08
281,Withdraw,5486.23
885,Withdraw,8543.56
956,Withdraw,2549.16
17,Withdraw,1692.87
300,Withdraw,4404.25
36,Withdraw,7313.93
720,Withdraw,8318.02
426,Deposit,8188.44
467,Withdraw,1647.19
550,Withdraw,7374.2
19,Withdraw,7997.57
135,Deposit,6274.25
161,Deposit,6005.48
118,Withdraw,4935.77
327,Withdraw,8617.12
352,Deposit,6680.98
49,Deposit,1892.79
472,Deposit,7375.52
523,Withdraw,1384.61
786,Withdraw,3500.7
697,Withdraw,3589.49
806,Deposit,5570.68
949,Withdraw,9637.8
900,Deposit,3416.45
221,Deposit,167.61
664,Deposit,6500.03
349,Withdraw,9817.16
704,Withdraw,7674.49
83,Deposit,4315.26
902,Withdraw,5887.6
213,Withdraw,6589.23
485,Withdraw,9446.08
496,Deposit,3281.89
635,Withdraw,6211.5
853,Deposit,274.63
884,Withdraw,7360.11
991,Withdraw,7512.79
820,Withdraw,7296.13
440,Deposit,7676.96
810,Withdraw,6909.62
202,Withdraw,7776.64
251,Withdraw,6934.82
230,Deposit,9447.24
483,Withdraw,2431.74
76,Withdraw,1139.85
412,Deposit,3531.67
714,Deposit,976.64
777,Withdraw,2416.19
880,Deposit,9280.25
233,Withdraw,2075.38
298,Withdraw,2451.49
577,Deposit,4264.11
970,Withdraw,2915.83
263,Withdraw,3053.84
699,Deposit,6450.2
351,Withdraw,9222.12
641,Withdraw,6908.35
173,Deposit,7420.94
319,Deposit,9343.66
595,Withdraw,3682.55
598,Withdraw,2491.03
673,Withdraw,2454.71
914,Deposit,8394.45
354,Deposit,516.51
614,Deposit,620.43
895,Deposit,8279.9
539,Deposit,6709.46
761,Withdraw,7664.11
864,Withdraw,8311.77
640,Withdraw,1243.65
137,Deposit,1302.28
910,Deposit,2677.98
873,Withdraw,6927.88
838,Withdraw,1901.22
387,Withdraw,7068.5
957,Withdraw,2817.82
805,Withdraw,9415.27
276,Deposit,2321.98
956,Deposit,9346
207,Withdraw,7190.01
999,Deposit,5205.64
504,Withdraw,2862.95
858,Deposit,6199.94
920,Deposit,7691.51
408,Deposit,610.24
867,Withdraw,3928.98
834,Withdraw,9467.61
259,Deposit,7884.04
625,Deposit,9895.23
412,Withdraw,4742.8
459,Withdraw,2727.75
950,Withdraw,4724.82
821,Withdraw,2429.56
858,Deposit,1355.12
347,Deposit,7941.44
835,Withdraw,3711.23
459,Deposit,8218.89
713,Deposit,5639.32
163,Withdraw,262.12
283,Withdraw,9527.13
376,Deposit,8244.39
221,Deposit,6197.31
13,Deposit,7072.35
643,Withdraw,6577
586,Withdraw,635.35
798,Deposit,9523.09
606,Deposit,4929.85
281,Deposit,2929.7
727,Withdraw,4242.01
148,Deposit,6021.5
840,Deposit,2549.33
298,Withdraw,7628.35
653,Withdraw,2256.08
630,Withdraw,6058.33
565,Deposit,3848.03
91,Withdraw,6494.39
21,Withdraw,5135.25
379,Withdraw,9665.84
469,Deposit,190.15
449,Withdraw,5656.3
427,Deposit,9621.07
367,Withdraw,9094.66
832,Deposit,366.31
689,Withdraw,2157.11
361,Deposit,6876.57
74,Withdraw,7938.87
450,Deposit,5136.24
492,Withdraw,2120.57
589,Withdraw,2070.97
259,Deposit,9557.08
517,Deposit,9805
391,Withdraw,862.1
455,Withdraw,2330.53
872,Deposit,5130.54
933,Deposit,3505.57
341,Withdraw,9462.12
464,Deposit,3541.63
400,Withdraw,4217.15
750,Deposit,5679.56
744,Withdraw,1659.5
476,Withdraw,5501.15
451,Withdraw,2153.15
669,Deposit,6086.7
167,Deposit,8299.87
4,Withdraw,5346.05
45,Deposit,6714.24
88,Withdraw,7678.77
542,Withdraw,4447.19
494,Deposit,6087.52
45,Deposit,6562.64
562,Withdraw,3898.78
242,Deposit,368.61
933,Deposit,1512.7
674,Withdraw,4752.33
892,Deposit,2251.94
100,Withdraw,8575.06
334,Withdraw,8217.78
529,Withdraw,3550.9
395,Deposit,4656.38
225,Deposit,6912.74
195,Withdraw,9279.23
346,Withdraw,5482.45
615,Deposit,8681.67
144,Deposit,6365.58
611,Deposit,1144.3
351,Withdraw,8764.58
907,Withdraw,9674.95
245,Deposit,6483.03
945,Deposit,9751.65
625,Deposit,6371.79
283,Withdraw,4746.14
362,Withdraw,2070.71
948,Withdraw,2320.32
617,Withdraw,4411.38
102,Deposit,5962.21
271,Deposit,6609.49
533,Withdraw,6802.89
697,Deposit,6662.39
196,Withdraw,7634.06
540,Withdraw,5817.35
505,Deposit,7480.27
859,Withdraw,1058.79
18,Withdraw,9582.02
586,Deposit,1942.9
99,Deposit,5175.11
37,Withdraw,2308.12
192,Deposit,9996.22
17,Deposit,4002.46
353,Deposit,5239.33
675,Withdraw,6770.95
464,Withdraw,1150.03
675,Withdraw,7767.24
489,Withdraw,3770.68
427,Deposit,4319.97
440,Withdraw,7345.67
569,Withdraw,8701.85
215,Deposit,2219.45
943,Deposit,5535.58
363,Deposit,1415.84
851,Withdraw,7563.95
960,Deposit,2369.07
459,Withdraw,8243.92
858,Withdraw,6645.68
956,Deposit,7189.54
97,Deposit,7843.1
533,Withdraw,5567.05
380,Withdraw,396.36
182,Withdraw,807.6
486,Withdraw,1437.94
484,Deposit,7922.92
291,Deposit,8517.72
742,Withdraw,1488.11
63,Deposit,2289.91
231,Deposit,7574.93
109,Deposit,1932.62
719,Deposit,9919.29
221,Withdraw,8730.57
784,Withdraw,6715.32
272,Withdraw,5519.38
220,Deposit,103.46
330,Deposit,6587.12
300,Deposit,1253.78
980,Withdraw,413.11
948,Withdraw,1806.71
406,Deposit,5734.11
792,Withdraw,641.93
366,Withdraw,1160.06
23,Withdraw,8237.33
77,Withdraw,5160.91
763,Deposit,3939.79
987,Withdraw,8315.09
400,Withdraw,445.73
275,Deposit,7969.09
134,Deposit,7157.56
438,Deposit,1871.47
948,Deposit,5489.02
317,Deposit,2187.11
404,Withdraw,6538.44
484,Withdraw,6370.42
92,Deposit,1078.22
830,Withdraw,2098.75
495,Deposit,4219.49
494,Withdraw,2960.39
92,Deposit,3503.28
814,Withdraw,6061.68
331,Deposit,9870.28
645,Withdraw,4743.34
392,Deposit,2368.35
885,Deposit,4365.31
537,Withdraw,9970.52
737,Withdraw,4647.55
544,Withdraw,3538.38
687,Withdraw,3395.08
795,Withdraw,8486.41
733,Withdraw,8536.57
304,Deposit,9721.34
77,Withdraw,9844.58
69,Deposit,3353.52
806,Withdraw,2441.65
89,Withdraw,7360.54
425,Withdraw,6214.23
642,Withdraw,9813.03
497,Deposit,4119.25
719,Deposit,2472.66
273,Deposit,8951.94
886,Withdraw,3050.9
833,Deposit,3956.3
492,Withdraw,2093.18
474,Deposit,7935.8
635,Deposit,1395.77
720,Withdraw,5436.93
389,Deposit,5646.44
444,Withdraw,299.46
397,Withdraw,8940.28
724,Deposit,1051.83
457,Withdraw,2765.57
788,Withdraw,4892.92
775,Withdraw,3387.37
922,Deposit,7644.73
996,Deposit,639.77
326,Deposit,2697.79
220,Withdraw,6342.3
441,Withdraw,9557.93
173,Deposit,672.45
473,Deposit,4996.88
418,Deposit,8578.81
518,Withdraw,9257.64
880,Withdraw,7345.76
372,Deposit,7064.87
339,Deposit,620.54
736,Withdraw,92.97
192,Deposit,452.47
36,Withdraw,533.74
369,Withdraw,9502.01
450,Deposit,6325.27
214,Deposit,179.62
883,Deposit,7405.88
327,Deposit,6368.96
742,Deposit,3193.54
790,Withdraw,7000.09
154,Deposit,6813.8
842,Deposit,5268.66
938,Deposit,9178.8
481,Withdraw,9877.89
435,Deposit,8353.75
918,Deposit,1145.84
883,Withdraw,7049.75
266,Withdraw,4332.05
154,Withdraw,6372.83
802,Deposit,4435.14
983,Withdraw,554.55
441,Withdraw,5118.3
975,Withdraw,4316.62
742,Withdraw,2394.55
891,Deposit,9714.65
880,Withdraw,8309.76
595,Withdraw,3053.9
127,Deposit,2142.08
244,Withdraw,4769.09
630,Withdraw,5481.14
690,Deposit,2203.53
248,Withdraw,8338.88
869,Deposit,3093.45
371,Withdraw,8149.3
113,Withdraw,2397.08
741,Deposit,5945.57
834,Withdraw,5540.44
700,Deposit,7429.27
419,Withdraw,273.17
829,Withdraw,6727.54
481,Withdraw,9422.27
702,Withdraw,8019.22
194,Deposit,2420.65
680,Withdraw,4589.41
147,Withdraw,7742.5
859,Withdraw,6540.94
227,Deposit,714.09
886,Withdraw,7831.98
431,Deposit,1246.47
680,Withdraw,3877.7
95,Deposit,2130.1
301,Deposit,8665.03
190,Deposit,9559.46
622,Withdraw,3881.81
946,Deposit,4678.21
791,Withdraw,6378.36
74,Withdraw,1350.89
157,Deposit,8057.39
598,Deposit,5578.83
313,Withdraw,5451.05
221,Deposit,8727.39
532,Deposit,920.81
287,Withdraw,9283.58
925,Withdraw,2505.73
3,Withdraw,5720.45
407,Withdraw,2171.12
182,Deposit,8475.42
775,Deposit,1268.03
872,Withdraw,1293.72
760,Deposit,4023.09
42,Deposit,7625.47
14,Deposit,5035.53
462,Withdraw,9073.96
18,Deposit,5603.5
487,Withdraw,2275.31
122,Deposit,2119.15
980,Deposit,805.72
752,Deposit,422.49
548,Deposit,4916.08
989,Deposit,4168.67
929,Deposit,2068.34
182,Withdraw,8129.77
420,Deposit,1775.28
112,Deposit,6784.01
470,Deposit,2466.11
771,Withdraw,9379.09
88,Deposit,8110.91
439,Deposit,4801.58
495,Deposit,9833.42
274,Deposit,9466.37
303,Deposit,7427.34
16,Withdraw,2862.19
942,Deposit,1567.26
794,Withdraw,7458.97
610,Withdraw,9681.73
450,Withdraw,857.91
243,Withdraw,4105.56
407,Withdraw,8070.36
162,Withdraw,9473.22
446,Deposit,2016.33
154,Withdraw,4129.44
865,Deposit,2618.26
525,Deposit,9456.04
962,Withdraw,3583.74
266,Withdraw,9282.93
684,Withdraw,702.61
105,Withdraw,4626.95
204,Deposit,3501.74
900,Deposit,1222.94
188,Deposit,9674.78
54,Deposit,5242.21
402,Deposit,3001.11
100,Deposit,9456.19
924,Withdraw,3982.3
997,Deposit,2258.38
788,Deposit,3148.81
468,Withdraw,8017.28
410,Deposit,1305.84
407,Withdraw,1156.73
608,Deposit,8374.01
949,Withdraw,6390.25
550,Withdraw,9856.26
106,Deposit,2150.81
651,Withdraw,6351.89
14,Deposit,9016.46
299,Withdraw,2654.24
585,Withdraw,2859.78
222,Deposit,1680.6
388,Deposit,4674.89
66,Withdraw,1630.26
352,Withdraw,6205.67
226,Deposit,162.06
840,Withdraw,5964.57
176,Withdraw,3266.05
298,Withdraw,8211.13
640,Deposit,1284.01
360,Withdraw,6126.34
950,Deposit,3728.23
708,Deposit,1051.9
906,Withdraw,2168.57
944,Withdraw,4341.41
45,Deposit,1197.87
327,Withdraw,3144.45
15,Withdraw,5644.41
621,Withdraw,5822.89
107,Withdraw,864.16
584,Withdraw,241.84
384,Withdraw,277.13
711,Withdraw,1256.6
196,Withdraw,1500.77
768,Withdraw,2959.06
76,Withdraw,1401.22
940,Deposit,4890.57
546,Withdraw,9174.07
913,Withdraw,7359.12
651,Deposit,2466.43
263,Deposit,8461.81
280,Withdraw,1369.14
218,Deposit,7173.84
98,Deposit,2858.95
786,Deposit,3857.27
702,Withdraw,5927.67
946,Deposit,8846.26
288,Deposit,5091.23
337,Deposit,9705.29
922,Withdraw,3249.22
421,Deposit,2654.4
880,Withdraw,5181.71
688,Deposit,9805.37
356,Deposit,5174.5
269,Withdraw,3471.96
293,Deposit,1284.24
998,Withdraw,6776.38
20,Deposit,7241.85
664,Deposit,4930.25
878,Withdraw,4915.41
540,Deposit,1928.39
764,Withdraw,1171.21
519,Withdraw,4978.66
932,Withdraw,6366.45
374,Deposit,5305.96
578,Withdraw,4878.07
860,Deposit,551.42
580,Deposit,1866.78
659,Deposit,2390.6
58,Withdraw,2553.67
356,Withdraw,1093.75
348,Deposit,2672.67
992,Deposit,2817.62
733,Withdraw,5848.88
456,Deposit,4487.41
759,Deposit,2603.76
40,Withdraw,3515.23
186,Withdraw,3512.78
204,Deposit,6823.64
308,Withdraw,1420.45
24,Deposit,5264.33
131,Withdraw,3203.99
254,Withdraw,2629.4
907,Deposit,9413.62
139,Withdraw,526.27
217,Deposit,77.98
525,Withdraw,4192.74
658,Deposit,4830.12
125,Deposit,6192.66
994,Withdraw,4756.69
479,Withdraw,7859.47
465,Deposit,7060.08
696,Withdraw,4621.86
316,Deposit,1758.34
140,Deposit,2388.33
577,Deposit,3534.58
215,Withdraw,1022.69
657,Withdraw,1598.3
484,Deposit,9392.84
998,Withdraw,5669.23
889,Deposit,7549.14
99,Withdraw,4323.27
140,Withdraw,6708.52
818,Deposit,7878.17
781,Withdraw,4014.75
606,Withdraw,4455.27
233,Withdraw,9326.6
337,Withdraw,8497.2
739,Deposit,8225.21
965,Withdraw,6003.51
244,Deposit,477.84
67,Deposit,7749.73
789,Withdraw,8126.61
258,Deposit,5097.88
529,Withdraw,4196.59
972,Withdraw,428.29
807,Deposit,1090.53
372,Withdraw,6979.96
577,Withdraw,16.16
596,Withdraw,8735.02
826,Withdraw,5727.63
523,Withdraw,9062.53
571,Deposit,9118.04
508,Deposit,2306.19
752,Deposit,5572.16
424,Withdraw,8105.76
399,Withdraw,2708.12
995,Deposit,1905.85
452,Deposit,847.76
901,Withdraw,5636.8
914,Withdraw,6742.25
678,Deposit,5184.06
369,Deposit,8253.39
872,Withdraw,2809.27
137,Deposit,7284.02
493,Withdraw,2198.1
313,Deposit,9685.99
311,Withdraw,6224.37
186,Withdraw,9094.38
98,Withdraw,2300.03
426,Withdraw,445.21
480,Deposit,3285.41
508,Deposit,5683.21
993,Withdraw,3862.35
394,Withdraw,659.73
761,Withdraw,1751.3
146,Deposit,7576.35
703,Withdraw,1096.72
152,Withdraw,186.21
127,Withdraw,8953.79
162,Deposit,7093.64
939,Deposit,6956.94
182,Withdraw,7821.73
774,Withdraw,8778.49
228,Deposit,6623.51
572,Withdraw,7987.66
743,Deposit,1080.11
421,Deposit,852.8
631,Deposit,3424.53
294,Deposit,993.66
327,Withdraw,2246.52
163,Withdraw,5021.83
851,Withdraw,8803.08
393,Withdraw,7304.15
754,Withdraw,7034.72
677,Deposit,6067.19
603,Withdraw,9127.71
894,Withdraw,592.24
689,Deposit,1659.55
878,Withdraw,7268.49
338,Withdraw,4287.33
946,Deposit,7413.76
494,Deposit,6414.92
742,Withdraw,5182.67
544,Deposit,4342.86
499,Withdraw,9781.71
236,Deposit,5712.95
552,Withdraw,4622
32,Deposit,8588.2
62,Deposit,4095.16
889,Withdraw,4384.21
123,Deposit,4498.61
596,Withdraw,6457.51
300,Withdraw,7059.06
51,Withdraw,5486.72
36,Withdraw,7057.48
70,Withdraw,9207.61
5,Deposit,5903.18
648,Withdraw,7250.97
717,Withdraw,5812.19
173,Deposit,3061.74
762,Deposit,9282.14
619,Deposit,2907.79
781,Deposit,1088.3
